36734;-36021;68480;0
36817;-35962;68429;0
36858;-35932;68403;0
36940;-35874;68350;0
36981;-35846;68324;0
37063;-35788;68270;0
37104;-35760;68243;0
37145;-35732;68216;0
37186;-35703;68189;0
37267;-35647;68135;0
37308;-35619;68108;0
37389;-35563;68054;0
37430;-35536;68027;0
37509;-35481;67973;0
37548;-35454;67946;0
37625;-35399;67892;0
37664;-35372;67865;0
37741;-35317;67812;0
37779;-35290;67786;0
37856;-35236;67733;0
37894;-35208;67707;0
37970;-35154;67656;0
38008;-35126;67630;0
38046;-35099;67604;0
38121;-35045;67553;0
38159;-35018;67527;0
38235;-34963;67476;0
38273;-34936;67450;0
38348;-34881;67399;0
38386;-34854;67373;0
38462;-34799;67322;0
38501;-34771;67296;0
38578;-34715;67245;0
38616;-34686;67220;0
38694;-34629;67168;0
38733;-34600;67143;0
38812;-34541;67092;0
38851;-34511;67066;0
38931;-34450;67015;0
38970;-34419;66990;0
39010;-34388;66965;0
39050;-34357;66940;0
39131;-34293;66889;0
39171;-34261;66864;0
39253;-34196;66815;0
39294;-34162;66790;0
39377;-34095;66740;0
39419;-34061;66716;0
39503;-33992;66667;0
39545;-33958;66642;0
39630;-33887;66594;0
39673;-33851;66570;0
39759;-33779;66522;0
39802;-33742;66499;0
39890;-33668;66451;0
39934;-33630;66428;0
40022;-33554;66382;0
40067;-33515;66359;0
40156;-33437;66314;0
40201;-33398;66291;0
40292;-33318;66247;0
40338;-33278;66225;0
40432;-33197;66182;0
40479;-33155;66160;0
40575;-33072;66118;0
40624;-33030;66097;0
40722;-32945;66056;0
40772;-32902;66036;0
40873;-32816;65997;0
40924;-32772;65977;0
41028;-32684;65939;0
41081;-32639;65920;0
41187;-32549;65883;0
41242;-32503;65865;0
41296;-32458;65848;0
41352;-32412;65830;0
41465;-32319;65796;0
41522;-32272;65780;0
41638;-32177;65748;0
41697;-32130;65732;0
41815;-32033;65702;0
41875;-31985;65687;0
41995;-31887;65659;0
42056;-31838;65645;0
42178;-31739;65619;0
42241;-31689;65606;0
42366;-31588;65582;0
42429;-31538;65571;0
42557;-31437;65549;0
42622;-31386;65539;0
42752;-31284;65520;0
42819;-31233;65511;0
42948;-31130;65495;0
43012;-31079;65488;0
43137;-30976;65474;0
43200;-30924;65468;0
43325;-30820;65457;0
43387;-30768;65453;0
43510;-30663;65444;0
43572;-30610;65440;0
43696;-30505;65435;0
43758;-30452;65432;0
43881;-30346;65429;0
43943;-30293;65427;0
44067;-30186;65426;0
44129;-30132;65426;0
44254;-30025;65427;0
44313;-29971;65429;0
44429;-29864;65433;0
44487;-29809;65436;0
44602;-29700;65443;0
44660;-29646;65447;0
44775;-29536;65457;0
44832;-29481;65463;0
44947;-29371;65477;0
45005;-29316;65484;0
45120;-29206;65501;0
45177;-29150;65510;0
45292;-29039;65530;0
45350;-28984;65540;0
45465;-28872;65563;0
45523;-28816;65575;0
45581;-28761;65588;0
45696;-28649;65615;0
45752;-28593;65629;0
45864;-28481;65659;0
45920;-28425;65674;0
46034;-28313;65707;0
46091;-28257;65724;0
46207;-28145;65760;0
46265;-28089;65778;0
46381;-27976;65816;0
46439;-27920;65836;0
46498;-27863;65855;0
46617;-27750;65896;0
46676;-27694;65918;0
46796;-27580;65961;0
46856;-27523;65983;0
46977;-27409;66028;0
47038;-27352;66051;0
47161;-27237;66098;0
47223;-27179;66122;0
47348;-27064;66171;0
47411;-27005;66195;0
47539;-26889;66245;0
47603;-26830;66270;0
47668;-26772;66295;0
47732;-26713;66320;0
47862;-26594;66371;0
47928;-26535;66396;0
48059;-26416;66448;0
48126;-26356;66473;0
48259;-26235;66525;0
48325;-26175;66550;0
48460;-26053;66602;0
48527;-25991;66627;0
48663;-25868;66678;0
48731;-25806;66704;0
48868;-25682;66754;0
48937;-25619;66780;0
49075;-25493;66830;0
49145;-25430;66855;0
49285;-25302;66904;0
49356;-25238;66929;0
49427;-25174;66953;0
49571;-25045;67002;0
49643;-24981;67026;0
49787;-24850;67074;0
49932;-24719;67121;0
50004;-24653;67144;0
50150;-24520;67190;0
50224;-24454;67213;0
50371;-24320;67258;0
50444;-24252;67280;0
50592;-24117;67324;0
50667;-24048;67345;0
50816;-23911;67387;0
50891;-23842;67408;0
51042;-23704;67448;0
51117;-23634;67467;0
51269;-23494;67506;0
51344;-23423;67524;0
51495;-23282;67561;0
51571;-23210;67578;0
51723;-23067;67612;0
51799;-22995;67629;0
51875;-22923;67645;0
52028;-22778;67676;0
52105;-22705;67692;0
52259;-22558;67721;0
52336;-22485;67735;0
52491;-22337;67761;0
52569;-22263;67774;0
52725;-22114;67798;0
52803;-22039;67810;0
52881;-21964;67821;0
52960;-21888;67832;0
53118;-21737;67852;0
53198;-21661;67861;0
53359;-21509;67879;0
53439;-21432;67887;0
53601;-21278;67902;0
53682;-21201;67909;0
53844;-21047;67921;0
53926;-20969;67927;0
54007;-20891;67932;0
54089;-20813;67937;0
54252;-20657;67946;0
54335;-20579;67949;0
54499;-20421;67956;0
54582;-20343;67958;0
54748;-20184;67962;0
54832;-20105;67963;0
54999;-19946;67964;0
55083;-19866;67964;0
55249;-19706;67962;0
55333;-19626;67960;0
55499;-19466;67955;0
55582;-19386;67952;0
55749;-19225;67944;0
55833;-19145;67940;0
56001;-18983;67929;0
56085;-18902;67922;0
56254;-18741;67908;0
56338;-18660;67901;0
56508;-18497;67883;0
56593;-18416;67874;0
56764;-18254;67854;0
56850;-18172;67843;0
57022;-18009;67821;0
57108;-17928;67809;0
57280;-17764;67784;0
57366;-17683;67771;0
57538;-17519;67743;0
57624;-17437;67728;0
57797;-17273;67698;0
57884;-17191;67682;0
58057;-17027;67649;0
58144;-16945;67632;0
58319;-16781;67596;0
58406;-16699;67577;0
58582;-16535;67538;0
58670;-16453;67518;0
58846;-16289;67476;0
58934;-16207;67454;0
59112;-16043;67409;0
59201;-15961;67385;0
59376;-15797;67337;0
59464;-15715;67312;0
59640;-15552;67261;0
59728;-15470;67234;0
59904;-15307;67179;0
59992;-15226;67151;0
60169;-15063;67093;0
60258;-14982;67064;0
60435;-14820;67002;0
60524;-14739;66971;0
60702;-14578;66906;0
60792;-14498;66873;0
60971;-14337;66805;0
61060;-14257;66770;0
61150;-14177;66735;0
61330;-14017;66662;0
61421;-13938;66625;0
61605;-13779;66549;0
61697;-13700;66510;0
